ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
cua-63_ime-1-1,cua-63_ime-1,ɡ.o,19,false,expert,Sidwell2015,,,
bahnarpleiku-63_ime-1-1,bahnarpleiku-63_ime-1,ʔ.i.ɲ,3,false,expert,Sidwell2015,,,
bunong-63_ime-1-1,bunong-63_ime-1,k.ə̤.p,20,false,expert,Sidwell2015,,,
cheng-63_ime-1-1,cheng-63_ime-1,ʔ.a.ɨ,18,false,expert,Sidwell2015,,,
sre-63_ime-1-1,sre-63_ime-1,ʔ.a.ɲ,3,false,expert,Sidwell2015,,,
chrau-63_ime-1-1,chrau-63_ime-1,ʔ.a.ɲ,3,false,expert,Sidwell2015,,,
jeh-63_ime-1-1,jeh-63_ime-1,ʔ.a.w,18,false,expert,Sidwell2015,,,
tampuan-63_ime-1-1,tampuan-63_ime-1,ʔ.a.ɲ,3,false,expert,Sidwell2015,,,
alak-63_ime-1-1,alak-63_ime-1,ʔ.a.l,17,false,expert,Sidwell2015,,,
bahnargolar-63_ime-1-1,bahnargolar-63_ime-1,ʔ.i.ɲ,3,false,expert,Sidwell2015,,,
bahnarkontum-63_ime-1-1,bahnarkontum-63_ime-1,ʔ.i.ɲ,3,false,expert,Sidwell2015,,,
halang-63_ime-1-1,halang-63_ime-1,ʔ.a.u,18,false,expert,Sidwell2015,,,
mnongrlm-63_ime-1-1,mnongrlm-63_ime-1,ʔ.a.ɲ,3,false,expert,Sidwell2015,,,
rengao-63_ime-1-1,rengao-63_ime-1,ʔ.a.w,18,false,expert,Sidwell2015,,,
brao-63_ime-1-1,brao-63_ime-1,ʔ.a.j,18,false,expert,Sidwell2015,,,
jrulaven-63_ime-1-1,jrulaven-63_ime-1,ʔ.aː.j,18,false,expert,Sidwell2015,,,
kasseng-63_ime-1-1,kasseng-63_ime-1,ʔ.a.ɯ,18,false,expert,Sidwell2015,,,
khaonh-63_ime-1-1,khaonh-63_ime-1,ʔ.ɡ.ə.p,20,false,expert,Sidwell2015,,,
mel-63_ime-1-1,mel-63_ime-1,ʔ.ɡ.ə.p,20,false,expert,Sidwell2015,,,
nyaheun-63_ime-1-1,nyaheun-63_ime-1,ʔ.aː,18,false,expert,Sidwell2015,,,
ramam-63_ime-1-1,ramam-63_ime-1,ʔ.a.j,18,false,expert,Sidwell2015,,,
sapuan-63_ime-1-1,sapuan-63_ime-1,ʔ.a.j,18,false,expert,Sidwell2015,,,
sedang-63_ime-1-1,sedang-63_ime-1,ʔ.a.w,18,false,expert,Sidwell2015,,,
stieng-63_ime-1-1,stieng-63_ime-1,h.e.j,21,false,expert,Sidwell2015,,,
bahnargolar-1_alcoholliquor-1-1,bahnargolar-1_alcoholliquor-1,h.ə.d.r.oː,32,false,expert,Sidwell2015,,,
bahnarkontum-1_alcoholliquor-1-1,bahnarkontum-1_alcoholliquor-1,s.iː.k,43,false,expert,Sidwell2015,,,
bahnarpleiku-1_alcoholliquor-1-1,bahnarpleiku-1_alcoholliquor-1,s.iː.k,43,false,expert,Sidwell2015,,,
jeh-1_alcoholliquor-1-1,jeh-1_alcoholliquor-1,n.n.a.h,57,false,expert,Sidwell2015,,,
khaonh-1_alcoholliquor-1-1,khaonh-1_alcoholliquor-1,ɓ.ɛ̤.h,54,false,expert,Sidwell2015,,,
mel-1_alcoholliquor-1-1,mel-1_alcoholliquor-1,ɓ.e̤.h,54,false,expert,Sidwell2015,,,
sre-1_alcoholliquor-1-1,sre-1_alcoholliquor-1,t.ə.r.n.o.m,58,false,expert,Sidwell2015,,,
alak-2_alivelive-1-1,alak-2_alivelive-1,pʼ.r.oː.s,94,false,expert,Sidwell2015,,,
bahnargolar-2_alivelive-1-1,bahnargolar-2_alivelive-1,h.ə.d.r.i.h,74,false,expert,Sidwell2015,,,
bahnarkontum-2_alivelive-1-1,bahnarkontum-2_alivelive-1,ʔ.a.d.r.i.h,74,false,expert,Sidwell2015,,,
bahnarpleiku-2_alivelive-1-1,bahnarpleiku-2_alivelive-1,ʔ.a.d.r.i.h,74,false,expert,Sidwell2015,,,
brao-2_alivelive-1-1,brao-2_alivelive-1,ɲ.i.w,94,false,expert,Sidwell2015,,,
bunong-2_alivelive-1-1,bunong-2_alivelive-1,r.eː.h,74,false,expert,Sidwell2015,,,
chrau-2_alivelive-1-1,chrau-2_alivelive-1,r.i.h,74,false,expert,Sidwell2015,,,
cua-2_alivelive-1-1,cua-2_alivelive-1,r.i.lʰ,74,false,expert,Sidwell2015,,,
halang-2_alivelive-1-1,halang-2_alivelive-1,p.e̤ː.n,95,false,expert,Sidwell2015,,,
mnongrlm-2_alivelive-1-1,mnongrlm-2_alivelive-1,b.r.e.h,74,false,expert,Sidwell2015,,,
nyaheun-2_alivelive-1-1,nyaheun-2_alivelive-1,ɲ.i.w,94,false,expert,Sidwell2015,,,
rengao-2_alivelive-1-1,rengao-2_alivelive-1,h.ə.r.i̤.h,74,false,expert,Sidwell2015,,,
sedang-2_alivelive-1-1,sedang-2_alivelive-1,r.ɛ.h,74,false,expert,Sidwell2015,,,
sre-2_alivelive-1-1,sre-2_alivelive-1,r.i.s,74,false,expert,Sidwell2015,,,
stieng-2_alivelive-1-1,stieng-2_alivelive-1,r.e.h,74,false,expert,Sidwell2015,,,
jeh-2_alivelive-1-1,jeh-2_alivelive-1,p.e̤ː.n,95,false,expert,Sidwell2015,,,
jrulaven-2_alivelive-1-1,jrulaven-2_alivelive-1,d.ɛ.j,96,false,expert,Sidwell2015,,,
tampuan-2_alivelive-1-1,tampuan-2_alivelive-1,ʔ.ŋ.r.ə.i.s,74,false,expert,Sidwell2015,,,
alak-3_ant-1-1,alak-3_ant-1,m.b.oː.c,122,false,expert,Sidwell2015,,,
bahnargolar-3_ant-1-1,bahnargolar-3_ant-1,h.m.oː.c,122,false,expert,Sidwell2015,,,
bahnarkontum-3_ant-1-1,bahnarkontum-3_ant-1,h.m.o.c,122,false,expert,Sidwell2015,,,
bahnarpleiku-3_ant-1-1,bahnarpleiku-3_ant-1,h.m.oː.c,122,false,expert,Sidwell2015,,,
brao-3_ant-1-1,brao-3_ant-1,m.oː.c,122,false,expert,Sidwell2015,,,
cheng-3_ant-1-1,cheng-3_ant-1,s.a.m.oː.c,122,false,expert,Sidwell2015,,,
cua-3_ant-1-1,cua-3_ant-1,r.a.m.uː.t,122,false,expert,Sidwell2015,,,
halang-3_ant-1-1,halang-3_ant-1,m.uː.t,122,false,expert,Sidwell2015,,,
jeh-3_ant-1-1,jeh-3_ant-1,m.u.t,122,false,expert,Sidwell2015,,,
jrulaven-3_ant-1-1,jrulaven-3_ant-1,h.m.oː.c,122,false,expert,Sidwell2015,,,
kasseng-3_ant-1-1,kasseng-3_ant-1,n.uː.r,123,false,expert,Sidwell2015,,,
mnongrlm-3_ant-1-1,mnongrlm-3_ant-1,s.aː.m,124,false,expert,Sidwell2015,,,
nyaheun-3_ant-1-1,nyaheun-3_ant-1,h.m.oː.c,122,false,expert,Sidwell2015,,,
ramam-3_ant-1-1,ramam-3_ant-1,h.aː.ŋ,125,false,expert,Sidwell2015,,,
sapuan-3_ant-1-1,sapuan-3_ant-1,s.a.m.ɔː.c,122,false,expert,Sidwell2015,,,
sedang-3_ant-1-1,sedang-3_ant-1,h.m.u.j,122,false,expert,Sidwell2015,,,
sedang-3_ant-2-1,sedang-3_ant-2,k.ə.m.u.ə,122,false,expert,Sidwell2015,,,
sre-3_ant-1-1,sre-3_ant-1,ŋ.ɔ.ɲ,126,false,expert,Sidwell2015,,,
stieng-3_ant-1-1,stieng-3_ant-1,cʰ.i.a.m,124,false,expert,Sidwell2015,,,
tampuan-3_ant-1-1,tampuan-3_ant-1,ʔ.mʰ.m.a.o.c,122,false,expert,Sidwell2015,,,
alak-4_arrow-1-1,alak-4_arrow-1,p.l.aː,140,false,expert,Sidwell2015,,,
bahnargolar-4_arrow-1-1,bahnargolar-4_arrow-1,m.r.ɔ.m,151,false,expert,Sidwell2015,,,
bahnarkontum-4_arrow-1-1,bahnarkontum-4_arrow-1,m.r.ɔ.m,151,false,expert,Sidwell2015,,,
bahnarpleiku-4_arrow-1-1,bahnarpleiku-4_arrow-1,ɓ.r.ə.m,151,false,expert,Sidwell2015,,,
brao-4_arrow-1-1,brao-4_arrow-1,d.r.a.ŋ,154,false,expert,Sidwell2015,,,
bunong-4_arrow-1-1,bunong-4_arrow-1,h.a.r,130,false,expert,Sidwell2015,,,
cheng-4_arrow-1-1,cheng-4_arrow-1,s.r.aː,155,false,expert,Sidwell2015,,,
chrau-4_arrow-1-1,chrau-4_arrow-1,k.a.m,156,false,expert,Sidwell2015,,,
cua-4_arrow-1-1,cua-4_arrow-1,r.ʌ.ŋ,154,false,expert,Sidwell2015,,,
jrulaven-4_arrow-1-1,jrulaven-4_arrow-1,t.ɔ.ŋ,159,false,expert,Sidwell2015,,,
mel-4_arrow-1-1,mel-4_arrow-1,h.a.ɨ,130,false,expert,Sidwell2015,,,
mnongrlm-4_arrow-1-1,mnongrlm-4_arrow-1,k.a.m._.t.l.a.k,156,false,expert,Sidwell2015,,,
sapuan-4_arrow-1-1,sapuan-4_arrow-1,t.ɔː.ŋ,159,false,expert,Sidwell2015,,,
sedang-4_arrow-1-1,sedang-4_arrow-1,r.a̰.ŋ,154,false,expert,Sidwell2015,,,
cua-4_arrow-2-1,cua-4_arrow-2,n.ɔː.k,157,false,expert,Sidwell2015,,,
halang-4_arrow-1-1,halang-4_arrow-1,s.ɔ.a.r,158,false,expert,Sidwell2015,,,
jeh-4_arrow-1-1,jeh-4_arrow-1,p.l.aː,140,false,expert,Sidwell2015,,,
rengao-4_arrow-1-1,rengao-4_arrow-1,r.a.ŋ,154,false,expert,Sidwell2015,,,
sre-4_arrow-1-1,sre-4_arrow-1,k.a.m,156,false,expert,Sidwell2015,,,
tampuan-4_arrow-1-1,tampuan-4_arrow-1,k.a.m,156,false,expert,Sidwell2015,,,
khaonh-4_arrow-1-1,khaonh-4_arrow-1,h.ɑ.ɵ,130,false,expert,Sidwell2015,,,
nyaheun-4_arrow-1-1,nyaheun-4_arrow-1,t.ɔː.ŋ,159,false,expert,Sidwell2015,,,
ramam-4_arrow-1-1,ramam-4_arrow-1,k.a.m̥,156,false,expert,Sidwell2015,,,
alak-5_ashes-1-1,alak-5_ashes-1,pʼ.uː.h,171,false,expert,Sidwell2015,,,
bahnargolar-5_ashes-1-1,bahnargolar-5_ashes-1,t.ə.n.u.h,182,false,expert,Sidwell2015,,,
bahnarkontum-5_ashes-1-1,bahnarkontum-5_ashes-1,t.ə.n.u.h,182,false,expert,Sidwell2015,,,
bahnarpleiku-5_ashes-1-1,bahnarpleiku-5_ashes-1,t.ə.n.u.h._.ʔ.u.ɲ,182,false,expert,Sidwell2015,,,
brao-5_ashes-1-1,brao-5_ashes-1,k.r.ə.ʔ.ɨ.h,190,false,expert,Sidwell2015,,,
