ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
cua-63_ime-1,,cua,63_ime,go,ɡ.o,ɡ o,,Sidwell2015,,false,^ ɡ . o $,default
bahnarpleiku-63_ime-1,,bahnarpleiku,63_ime,ʔiɲ,ʔ.i.ɲ,ʔ i ɲ,,Sidwell2015,,false,^ ʔ . i . ɲ $,default
bunong-63_ime-1,,bunong,63_ime,kə̤p,k.ə̤.p,k ə̤ p,,Sidwell2015,,false,^ k . ə̤ . p $,default
cheng-63_ime-1,,cheng,63_ime,ʔaɨ,ʔ.a.ɨ,ʔ a ɨ,,Sidwell2015,,false,^ ʔ . a . ɨ $,default
sre-63_ime-1,,sre,63_ime,ʔaɲ,ʔ.a.ɲ,ʔ a ɲ,,Sidwell2015,,false,^ ʔ . a . ɲ $,default
chrau-63_ime-1,,chrau,63_ime,ʔaɲ / ʔiɲ,ʔ.a.ɲ,ʔ a ɲ,,Sidwell2015,,false,^ ʔ . a . ɲ $,default
jeh-63_ime-1,,jeh,63_ime,ʔaw,ʔ.a.w,ʔ a w,,Sidwell2015,,false,^ ʔ . a . w $,default
tampuan-63_ime-1,,tampuan,63_ime,ʔaɲ,ʔ.a.ɲ,ʔ a ɲ,,Sidwell2015,,false,^ ʔ . a . ɲ $,default
alak-63_ime-1,,alak,63_ime,ʔal,ʔ.a.l,ʔ a l,,Sidwell2015,,false,^ ʔ . a . l $,default
bahnargolar-63_ime-1,,bahnargolar,63_ime,ʔiɲ,ʔ.i.ɲ,ʔ i ɲ,,Sidwell2015,,false,^ ʔ . i . ɲ $,default
bahnarkontum-63_ime-1,,bahnarkontum,63_ime,ʔiɲ,ʔ.i.ɲ,ʔ i ɲ,,Sidwell2015,,false,^ ʔ . i . ɲ $,default
halang-63_ime-1,,halang,63_ime,ʔau,ʔ.a.u,ʔ a u,,Sidwell2015,,false,^ ʔ . a . u $,default
mnongrlm-63_ime-1,,mnongrlm,63_ime,ʔaɲ,ʔ.a.ɲ,ʔ a ɲ,,Sidwell2015,,false,^ ʔ . a . ɲ $,default
rengao-63_ime-1,,rengao,63_ime,ʔaw,ʔ.a.w,ʔ a w,,Sidwell2015,,false,^ ʔ . a . w $,default
brao-63_ime-1,,brao,63_ime,ʔaj,ʔ.a.j,ʔ a j,,Sidwell2015,,false,^ ʔ . a . j $,default
jrulaven-63_ime-1,,jrulaven,63_ime,ʔaːj,ʔ.aː.j,ʔ aː j,,Sidwell2015,,false,^ ʔ . aː . j $,default
kasseng-63_ime-1,,kasseng,63_ime,ʔaɯ,ʔ.a.ɯ,ʔ a ɯ,,Sidwell2015,,false,^ ʔ . a . ɯ $,default
khaonh-63_ime-1,,khaonh,63_ime,ʔɡəp,ʔ.ɡ.ə.p,ʔ ɡ ə p,,Sidwell2015,,false,^ ʔ . ɡ . ə . p $,default
mel-63_ime-1,,mel,63_ime,ʔɡəp,ʔ.ɡ.ə.p,ʔ ɡ ə p,,Sidwell2015,,false,^ ʔ . ɡ . ə . p $,default
nyaheun-63_ime-1,,nyaheun,63_ime,ʔaː,ʔ.aː,ʔ aː,,Sidwell2015,,false,^ ʔ . aː $,default
ramam-63_ime-1,,ramam,63_ime,ʔaj,ʔ.a.j,ʔ a j,,Sidwell2015,,false,^ ʔ . a . j $,default
sapuan-63_ime-1,,sapuan,63_ime,ʔaj,ʔ.a.j,ʔ a j,,Sidwell2015,,false,^ ʔ . a . j $,default
sedang-63_ime-1,,sedang,63_ime,ʔaw,ʔ.a.w,ʔ a w,,Sidwell2015,,false,^ ʔ . a . w $,default
stieng-63_ime-1,,stieng,63_ime,hej,h.e.j,h e j,,Sidwell2015,,false,^ h . e . j $,default
bahnargolar-1_alcoholliquor-1,,bahnargolar,1_alcoholliquor,hədroː,h.ə.d.r.oː,h ə d r oː,,Sidwell2015,,false,^ h . ə . d . r . oː $,default
bahnarkontum-1_alcoholliquor-1,,bahnarkontum,1_alcoholliquor,siːk,s.iː.k,s iː k,,Sidwell2015,,false,^ s . iː . k $,default
bahnarpleiku-1_alcoholliquor-1,,bahnarpleiku,1_alcoholliquor,siːk,s.iː.k,s iː k,,Sidwell2015,,false,^ s . iː . k $,default
jeh-1_alcoholliquor-1,,jeh,1_alcoholliquor,nnah,n.n.a.h,n n a h,,Sidwell2015,,false,^ n . n . a . h $,default
khaonh-1_alcoholliquor-1,,khaonh,1_alcoholliquor,ɓɛ̤h,ɓ.ɛ̤.h,ɓ ɛ̤ h,,Sidwell2015,,false,^ ɓ . ɛ̤ . h $,default
mel-1_alcoholliquor-1,,mel,1_alcoholliquor,ɓe̤h,ɓ.e̤.h,ɓ e̤ h,,Sidwell2015,,false,^ ɓ . e̤ . h $,default
sre-1_alcoholliquor-1,,sre,1_alcoholliquor,tərnom,t.ə.r.n.o.m,t ə r n o m,,Sidwell2015,,false,^ t . ə . r . n . o . m $,default
alak-2_alivelive-1,,alak,2_alivelive,pʻroːs,pʼ.r.oː.s,pʼ r oː s,,Sidwell2015,,false,^ pʼ . r . oː . s $,default
bahnargolar-2_alivelive-1,,bahnargolar,2_alivelive,hədrih,h.ə.d.r.i.h,h ə d r i h,,Sidwell2015,,false,^ h . ə . d . r . i . h $,default
bahnarkontum-2_alivelive-1,,bahnarkontum,2_alivelive,ʔadrih,ʔ.a.d.r.i.h,ʔ a d r i h,,Sidwell2015,,false,^ ʔ . a . d . r . i . h $,default
bahnarpleiku-2_alivelive-1,,bahnarpleiku,2_alivelive,ʔadrih,ʔ.a.d.r.i.h,ʔ a d r i h,,Sidwell2015,,false,^ ʔ . a . d . r . i . h $,default
brao-2_alivelive-1,,brao,2_alivelive,ɲiw,ɲ.i.w,ɲ i w,,Sidwell2015,,false,^ ɲ . i . w $,default
bunong-2_alivelive-1,,bunong,2_alivelive,reːh,r.eː.h,r eː h,,Sidwell2015,,false,^ r . eː . h $,default
chrau-2_alivelive-1,,chrau,2_alivelive,rih,r.i.h,r i h,,Sidwell2015,,false,^ r . i . h $,default
cua-2_alivelive-1,,cua,2_alivelive,rilh,r.i.lʰ,r i lʰ,,Sidwell2015,,false,^ r . i . lʰ $,default
halang-2_alivelive-1,,halang,2_alivelive,pe̤ːn,p.e̤ː.n,p e̤ː n,,Sidwell2015,,false,^ p . e̤ː . n $,default
mnongrlm-2_alivelive-1,,mnongrlm,2_alivelive,breh / mbreh,b.r.e.h,b r e h,,Sidwell2015,,false,^ b . r . e . h $,default
nyaheun-2_alivelive-1,,nyaheun,2_alivelive,ɲiw,ɲ.i.w,ɲ i w,,Sidwell2015,,false,^ ɲ . i . w $,default
rengao-2_alivelive-1,,rengao,2_alivelive,həri̤h,h.ə.r.i̤.h,h ə r i̤ h,,Sidwell2015,,false,^ h . ə . r . i̤ . h $,default
sedang-2_alivelive-1,,sedang,2_alivelive,rɛh,r.ɛ.h,r ɛ h,,Sidwell2015,,false,^ r . ɛ . h $,default
sre-2_alivelive-1,,sre,2_alivelive,ris,r.i.s,r i s,,Sidwell2015,,false,^ r . i . s $,default
